Place,Sponsor,Team,Size,Complexity,Method,Type,Score,Scaled Score,Prediction
precarious,precarious,moderate,medium,very easy,waterfall,Greenfield,21.27037037,15.45250043,precarious
precarious,precarious,moderate,medium,very easy,waterfall,Development with components,22.53333333,18.40283786,precarious
precarious,precarious,moderate,medium,very easy,waterfall,Customizing of bought solution,23.33703704,20.28032532,precarious
precarious,precarious,moderate,medium,very easy,waterfall,Modernisation,24.82962963,23.76708773,precarious
precarious,precarious,moderate,medium,very easy,agile,Greenfield,24.38518519,22.72884582,precarious
precarious,precarious,moderate,medium,very easy,agile,Development with components,25.64814815,25.67918325,moderate
precarious,precarious,moderate,medium,very easy,agile,Customizing of bought solution,26.45185185,27.5566707,moderate
precarious,precarious,moderate,medium,very easy,agile,Modernisation,27.94444444,31.04343312,moderate
precarious,precarious,moderate,moderate,very complex,waterfall,Greenfield,20.76666667,14.27582627,precarious
precarious,precarious,moderate,moderate,very complex,waterfall,Development with components,22.02962963,17.2261637,precarious
precarious,precarious,moderate,moderate,very complex,waterfall,Customizing of bought solution,22.83333333,19.10365115,precarious
precarious,precarious,moderate,moderate,very complex,waterfall,Modernisation,24.32592593,22.59041357,precarious
precarious,precarious,moderate,moderate,very complex,agile,Greenfield,23.88148148,21.55217166,precarious
precarious,precarious,moderate,moderate,very complex,agile,Development with components,25.14444444,24.50250908,precarious
precarious,precarious,moderate,moderate,very complex,agile,Customizing of bought solution,25.94814815,26.37999654,moderate
precarious,precarious,moderate,moderate,very complex,agile,Modernisation,27.44074074,29.86675895,moderate
precarious,precarious,moderate,moderate,complex,waterfall,Greenfield,21.03333333,14.89877141,precarious
precarious,precarious,moderate,moderate,complex,waterfall,Development with components,22.2962963,17.84910884,precarious
precarious,precarious,moderate,moderate,complex,waterfall,Customizing of bought solution,23.1,19.7265963,precarious
precarious,precarious,moderate,moderate,complex,waterfall,Modernisation,24.59259259,23.21335871,precarious
precarious,precarious,moderate,moderate,complex,agile,Greenfield,24.14814815,22.1751168,precarious
precarious,precarious,moderate,moderate,complex,agile,Development with components,25.41111111,25.12545423,moderate
precarious,precarious,moderate,moderate,complex,agile,Customizing of bought solution,26.21481481,27.00294169,moderate
precarious,precarious,moderate,moderate,complex,agile,Modernisation,27.70740741,30.4897041,moderate
precarious,precarious,moderate,moderate,average,waterfall,Greenfield,22.36666667,18.01349714,precarious
precarious,precarious,moderate,moderate,average,waterfall,Development with components,23.62962963,20.96383457,precarious
precarious,precarious,moderate,moderate,average,waterfall,Customizing of bought solution,24.43333333,22.84132203,precarious
precarious,precarious,moderate,moderate,average,waterfall,Modernisation,25.92592593,26.32808444,moderate
precarious,precarious,moderate,moderate,average,agile,Greenfield,25.48148148,25.28984253,moderate
precarious,precarious,moderate,moderate,average,agile,Development with components,26.74444444,28.24017996,moderate
precarious,precarious,moderate,moderate,average,agile,Customizing of bought solution,27.54814815,30.11766742,moderate
precarious,precarious,moderate,moderate,average,agile,Modernisation,29.04074074,33.60442983,moderate
precarious,precarious,moderate,moderate,easy,waterfall,Greenfield,22.72222222,18.84409067,precarious
precarious,precarious,moderate,moderate,easy,waterfall,Development with components,23.98518519,21.7944281,precarious
precarious,precarious,moderate,moderate,easy,waterfall,Customizing of bought solution,24.78888889,23.67191556,precarious
precarious,precarious,moderate,moderate,easy,waterfall,Modernisation,26.28148148,27.15867797,moderate
precarious,precarious,moderate,moderate,easy,agile,Greenfield,25.83703704,26.12043606,moderate
precarious,precarious,moderate,moderate,easy,agile,Development with components,27.1,29.07077349,moderate
precarious,precarious,moderate,moderate,easy,agile,Customizing of bought solution,27.9037037,30.94826094,moderate
precarious,precarious,moderate,moderate,easy,agile,Modernisation,29.3962963,34.43502336,moderate
precarious,precarious,moderate,moderate,very easy,waterfall,Greenfield,22.9,19.25938744,precarious
precarious,precarious,moderate,moderate,very easy,waterfall,Development with components,24.16296296,22.20972487,precarious
precarious,precarious,moderate,moderate,very easy,waterfall,Customizing of bought solution,24.96666667,24.08721232,precarious
precarious,precarious,moderate,moderate,very easy,waterfall,Modernisation,26.45925926,27.57397474,moderate
precarious,precarious,moderate,moderate,very easy,agile,Greenfield,26.01481481,26.53573283,moderate
precarious,precarious,moderate,moderate,very easy,agile,Development with components,27.27777778,29.48607025,moderate
precarious,precarious,moderate,moderate,very easy,agile,Customizing of bought solution,28.08148148,31.36355771,moderate
precarious,precarious,moderate,moderate,very easy,agile,Modernisation,29.57407407,34.85032012,moderate
precarious,precarious,moderate,small,very complex,waterfall,Greenfield,27.8962963,30.93095691,moderate
precarious,precarious,moderate,small,very complex,waterfall,Development with components,29.15925926,33.88129434,moderate
precarious,precarious,moderate,small,very complex,waterfall,Customizing of bought solution,29.96296296,35.7587818,moderate
precarious,precarious,moderate,small,very complex,waterfall,Modernisation,31.45555556,39.24554421,moderate
precarious,precarious,moderate,small,very complex,agile,Greenfield,31.01111111,38.2073023,moderate
precarious,precarious,moderate,small,very complex,agile,Development with components,32.27407407,41.15763973,moderate
precarious,precarious,moderate,small,very complex,agile,Customizing of bought solution,33.07777778,43.03512718,moderate
precarious,precarious,moderate,small,very complex,agile,Modernisation,34.57037037,46.5218896,moderate
precarious,precarious,moderate,small,complex,waterfall,Greenfield,28.16296296,31.55390206,moderate
precarious,precarious,moderate,small,complex,waterfall,Development with components,29.42592593,34.50423949,moderate
precarious,precarious,moderate,small,complex,waterfall,Customizing of bought solution,30.22962963,36.38172694,moderate
precarious,precarious,moderate,small,complex,waterfall,Modernisation,31.72222222,39.86848936,moderate
precarious,precarious,moderate,small,complex,agile,Greenfield,31.27777778,38.83024745,moderate
precarious,precarious,moderate,small,complex,agile,Development with components,32.54074074,41.78058488,moderate
precarious,precarious,moderate,small,complex,agile,Customizing of bought solution,33.34444444,43.65807233,moderate
precarious,precarious,moderate,small,complex,agile,Modernisation,34.83703704,47.14483475,moderate
precarious,precarious,moderate,small,average,waterfall,Greenfield,29.4962963,34.66862779,moderate
precarious,precarious,moderate,small,average,waterfall,Development with components,30.75925926,37.61896522,moderate
precarious,precarious,moderate,small,average,waterfall,Customizing of bought solution,31.56296296,39.49645267,moderate
precarious,precarious,moderate,small,average,waterfall,Modernisation,33.05555556,42.98321509,moderate
precarious,precarious,moderate,small,average,agile,Greenfield,32.61111111,41.94497318,moderate
precarious,precarious,moderate,small,average,agile,Development with components,33.87407407,44.89531061,moderate
precarious,precarious,moderate,small,average,agile,Customizing of bought solution,34.67777778,46.77279806,moderate
precarious,precarious,moderate,small,average,agile,Modernisation,36.17037037,50.25956048,good
precarious,precarious,moderate,small,easy,waterfall,Greenfield,29.85185185,35.49922132,moderate
precarious,precarious,moderate,small,easy,waterfall,Development with components,31.11481481,38.44955875,moderate
precarious,precarious,moderate,small,easy,waterfall,Customizing of bought solution,31.91851852,40.3270462,moderate
precarious,precarious,moderate,small,easy,waterfall,Modernisation,33.41111111,43.81380862,moderate
precarious,precarious,moderate,small,easy,agile,Greenfield,32.96666667,42.77556671,moderate
precarious,precarious,moderate,small,easy,agile,Development with components,34.22962963,45.72590414,moderate
precarious,precarious,moderate,small,easy,agile,Customizing of bought solution,35.03333333,47.60339159,moderate
precarious,precarious,moderate,small,easy,agile,Modernisation,36.52592593,51.09015401,good
precarious,precarious,moderate,small,very easy,waterfall,Greenfield,30.02962963,35.91451808,moderate
precarious,precarious,moderate,small,very easy,waterfall,Development with components,31.29259259,38.86485551,moderate
precarious,precarious,moderate,small,very easy,waterfall,Customizing of bought solution,32.0962963,40.74234297,moderate
precarious,precarious,moderate,small,very easy,waterfall,Modernisation,33.58888889,44.22910538,moderate
precarious,precarious,moderate,small,very easy,agile,Greenfield,33.14444444,43.19086347,moderate
precarious,precarious,moderate,small,very easy,agile,Development with components,34.40740741,46.1412009,moderate
precarious,precarious,moderate,small,very easy,agile,Customizing of bought solution,35.21111111,48.01868835,good
precarious,precarious,moderate,small,very easy,agile,Modernisation,36.7037037,51.50545077,good
precarious,precarious,good,grand,very complex,waterfall,Greenfield,21.78518519,16.65513065,precarious
precarious,precarious,good,grand,very complex,waterfall,Development with components,23.04814815,19.60546807,precarious
precarious,precarious,good,grand,very complex,waterfall,Customizing of bought solution,23.85185185,21.48295553,precarious
